#Datasets	 AA_0001_diamond_output_below	 AA_0003_diamond_output_below	 AA_0004_diamond_output_below	 AA_0006_diamond_output_below	 AA_0008_diamond_output_above	 AA_0009_diamond_output_above	 AA_0010_diamond_output_below	 AA_0012_diamond_output_above	 AA_0013_diamond_output_below	 AA_0014_diamond_output_below	 AA_0015_diamond_output_above	 AA_0016_diamond_output_below	 AA_0017_diamond_output_below	 AA_0018_diamond_output_below	 AA_0019_diamond_output_below	 AA_0021_diamond_output_above	 AA_0023_diamond_output_below	 AA_0025_diamond_output_above	 AA_0026_diamond_output_below	 AA_0027_diamond_output_above	 AA_0030_diamond_output_below	 AA_0032_diamond_output_above	 AA_0033_diamond_output_below	 AA_0034_diamond_output_below	 AA_0035_diamond_output_above	 AA_0036_diamond_output_below	 AA_0037_diamond_output_below	 AA_0038_diamond_output_below	 AA_0039_diamond_output_below	 AA_0040_diamond_output_below	 AA_0041_diamond_output_below	 AA_0042_diamond_output_below	 AA_0043_diamond_output_above	 AA_0044_diamond_output_below	 AA_0045_diamond_output_below	 AA_0046_diamond_output_below	 AA_0047_diamond_output_above	 AA_0048_diamond_output_above	 AA_0049_diamond_output_above	 AA_0050_diamond_output_below	 AA_0052_diamond_output_above	 AA_0053_diamond_output_above	 AA_0054_diamond_output_below	 AA_0055_diamond_output_below	 AA_0057_diamond_output_above	 AA_0058_diamond_output_below	 AA_0060_diamond_output_below	 AA_0061_diamond_output_above	 AA_0062_diamond_output_below	 AA_0065_diamond_output_below	 AA_0071_diamond_output_above	 AA_0080_diamond_output_above	 AA_0092_diamond_output_above	 AA_0093_diamond_output_below	 AA_0096_diamond_output_above	 AA_0097_diamond_output_above	 AA_0098_diamond_output_below	 AA_0099_diamond_output_above	 AA_0100_diamond_output_below	 AA_0102_diamond_output_below	 AA_0103_diamond_output_below	 AA_0104_diamond_output_above	 AA_0105_diamond_output_below	 AA_0106_diamond_output_above	 AA_0109_diamond_output_below	 AA_0111_diamond_output_below	 AA_0112_diamond_output_below	 AA_0113_diamond_output_below	 AA_0115_diamond_output_below	 AA_0116_diamond_output_above	 AA_0117_diamond_output_below	 AA_0118_diamond_output_above	 AA_0119_diamond_output_above	 AA_0120_diamond_output_below	 AA_0121_diamond_output_below	 AA_0123_diamond_output_below	 AA_0125_diamond_output_above	 AA_0126_diamond_output_below	 AA_0127_diamond_output_below	 AA_0128_diamond_output_below	 AA_0129_diamond_output_below	 AA_0130_diamond_output_below	 AA_0131_diamond_output_below	 AA_0132_diamond_output_below	 AA_0133_diamond_output_below	 AA_0134_diamond_output_above	 AA_0135_diamond_output_below	 AA_0136_diamond_output_below	 AA_0137_diamond_output_below	 AA_0138_diamond_output_above	 AA_0139_diamond_output_above	 AA_0141_diamond_output_below	 AA_0142_diamond_output_above	 AA_0143_diamond_output_below	 AA_0151_diamond_output_below	 AA_0152_diamond_output_above	 AA_0153_diamond_output_below
"Monoglobales"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 65	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 298	 0	 0	 0	 722	 0	 0	 0	 0	 0	 0	 0	 288	 0	 736	 0	 0	 0	 0	 0	 0	 0	 0	 0	 45	 0	 0	 0	 0	 694	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"Monoglobales_A"	 0	 57	 859	 590	 887	 816	 137	 1271	 791	 785	 682	 0	 796	 0	 157	 816	 1478	 859	 0	 611	 981	 651	 505	 948	 179	 381	 586	 694	 827	 525	 603	 0	 0	 820	 615	 0	 0	 721	 1203	 549	 1033	 997	 0	 602	 567	 536	 546	 632	 811	 920	 509	 732	 1435	 0	 676	 844	 685	 958	 228	 82	 158	 604	 1097	 696	 669	 0	 616	 945	 821	 948	 0	 846	 795	 619	 488	 0	 803	 685	 540	 657	 757	 0	 1016	 555	 667	 0	 456	 521	 727	 1067	 638	 546	 887	 0	 90	 780	 405
"Oscillospirales"	 10974	 17664	 25127	 34363	 25715	 29644	 6173	 27264	 22528	 20390	 16370	 14942	 18072	 12987	 9068	 21603	 46185	 7404	 12632	 13346	 49753	 18744	 23666	 28910	 12934	 11106	 12469	 13097	 22955	 14000	 7767	 7015	 18149	 23276	 18636	 9364	 7635	 15806	 22020	 15624	 22535	 19684	 21875	 22384	 2857	 1426	 16097	 18789	 9785	 18729	 9822	 10489	 18055	 948	 19447	 18188	 16003	 11335	 4811	 21278	 21584	 8906	 15174	 11754	 25909	 16508	 37901	 13728	 22053	 22400	 8838	 22593	 14635	 16444	 10295	 19363	 25883	 19354	 19570	 21572	 16990	 8093	 27242	 32381	 17438	 10794	 18632	 24131	 25426	 14222	 36173	 15010	 14236	 6055	 37036	 19428	 25139
"Peptostreptococcales"	 0	 41	 148	 793	 637	 668	 106	 253	 1300	 46	 37	 192	 445	 73	 0	 976	 292	 32	 57	 35	 555	 90	 0	 315	 357	 28	 38	 50	 159	 120	 90	 47	 399	 795	 801	 45	 382	 39	 178	 70	 57	 811	 1503	 1491	 762	 90	 32	 136	 39	 0	 38	 711	 220	 0	 117	 0	 37	 510	 0	 71	 472	 448	 142	 178	 428	 201	 2181	 1113	 619	 82	 43	 833	 0	 483	 34	 44	 278	 119	 1045	 467	 53	 0	 745	 1379	 87	 106	 732	 238	 593	 776	 1493	 215	 40	 22	 1781	 197	 495
"TANB77"	 0	 0	 1416	 2772	 1298	 0	 0	 1464	 41	 0	 0	 0	 0	 0	 0	 0	 8832	 0	 0	 0	 2574	 1064	 0	 2192	 0	 0	 0	 0	 4468	 0	 0	 46	 166	 4486	 0	 0	 0	 0	 0	 2441	 507	 0	 0	 0	 33	 0	 91	 0	 0	 0	 0	 0	 926	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2864	 0	 1520	 0	 2479	 3042	 1866	 1680	 0	 675	 0	 0	 0	 2178	 3087	 0	 0	 0	 0	 0	 0	 0	 2146	 0	 1845	 0	 1140	 421	 9900	 0	 0	 0	 3094	 0	 0
"UBA1212"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 537	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"Christensenellales"	 22	 58	 2377	 3262	 2027	 461	 0	 1387	 588	 58	 44	 0	 64	 36	 0	 267	 5495	 0	 31	 32	 5300	 1444	 92	 2863	 0	 0	 42	 38	 1226	 0	 0	 0	 94	 126	 197	 0	 0	 0	 62	 39	 1331	 58	 5403	 870	 0	 0	 39	 183	 31	 45	 0	 0	 39	 0	 36	 0	 51	 0	 12	 41	 112	 0	 0	 380	 104	 158	 10492	 39	 50	 1249	 42	 0	 34	 656	 0	 691	 1140	 46	 182	 79	 38	 0	 98	 5448	 0	 0	 787	 141	 229	 1341	 884	 34	 28	 0	 5563	 255	 97
"Desulfitobacteriales"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 33	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"Peptococcales"	 0	 0	 122	 0	 0	 0	 0	 159	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 218	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 75	 0	 0	 0	 226	 0	 0	 0	 0	 0	 0
"Acidaminococcales"	 1796	 2454	 74	 1918	 1475	 1295	 714	 1208	 2003	 568	 2372	 2718	 2569	 2336	 3154	 1348	 661	 1028	 924	 1877	 353	 1099	 2542	 401	 1922	 1294	 1915	 3316	 479	 2301	 2006	 2383	 566	 356	 1168	 2450	 2574	 1340	 2136	 1172	 1305	 1654	 2314	 3409	 1935	 0	 2144	 778	 1438	 1633	 1838	 1173	 1518	 2716	 3486	 1041	 2756	 2447	 468	 627	 3097	 3520	 2525	 2490	 1098	 1681	 1126	 808	 1658	 2300	 2291	 189	 833	 1927	 1031	 1076	 521	 2636	 1200	 1265	 1156	 1296	 2747	 1170	 949	 2360	 790	 1571	 1405	 886	 193	 2218	 334	 1141	 0	 2457	 1445
"Selenomonadales"	 1362	 1366	 1556	 863	 0	 0	 0	 1421	 0	 388	 1297	 1416	 0	 1556	 1371	 675	 1700	 0	 0	 2258	 533	 0	 1335	 0	 1595	 0	 0	 0	 0	 1513	 0	 0	 0	 1320	 0	 1345	 0	 1504	 1955	 1317	 790	 2016	 0	 464	 0	 23	 1538	 1436	 2100	 1328	 0	 0	 1281	 1347	 0	 0	 1549	 1800	 304	 0	 0	 0	 0	 0	 0	 363	 0	 450	 0	 2189	 394	 0	 2089	 1334	 1374	 416	 0	 0	 0	 1499	 0	 0	 1637	 496	 840	 1409	 0	 0	 1317	 0	 1041	 1380	 1472	 1438	 771	 1521	 1379
"Veillonellales"	 797	 1120	 301	 2012	 2286	 0	 1279	 237	 31	 3696	 2239	 1252	 1641	 2798	 2597	 1883	 3670	 425	 0	 2359	 1357	 333	 1706	 2789	 938	 2625	 0	 887	 2361	 2572	 1070	 29	 268	 0	 120	 2583	 939	 2368	 3668	 2696	 2794	 2332	 894	 2517	 2520	 1618	 1976	 184	 3914	 1771	 556	 1263	 1260	 2901	 1152	 0	 566	 3857	 915	 1868	 2256	 91	 1253	 916	 76	 1660	 0	 393	 424	 2117	 2070	 480	 1043	 2642	 1528	 1378	 806	 1271	 0	 1543	 0	 0	 1998	 336	 1891	 1671	 0	 310	 940	 403	 946	 964	 77	 699	 1196	 1475	 79
"Fusobacteriales"	 683	 2356	 0	 0	 0	 0	 569	 0	 0	 80	 0	 0	 0	 0	 459	 0	 0	 0	 1369	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1601	 0	 0	 1531	 0	 0	 0	 0	 216	 976	 0	 0	 0	 0	 494	 0	 0	 123	 0	 0	 0	 0	 0	 920	 0	 1567	 0	 1673	 0	 0	 0	 0	 0	 2023	 0	 0	 0	 2312	 0	 0	 0	 0	 0	 0	 0	 0	 2144	 0	 0	 0	 0	 0	 1216	 763	 0	 0	 0	 0	 0	 0	 0	 0	 0	 31	 0	 0	 0	 0	 125
"RF32"	 0	 0	 3850	 1643	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1414	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1490	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1661	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 945	 0	 0	 1663	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1341	 0	 0	 0	 0	 0	 0	 906	 966	 0	 0	 0	 0
