#Datasets	 AA_0001_diamond_output_below	 AA_0003_diamond_output_below	 AA_0004_diamond_output_below	 AA_0006_diamond_output_below	 AA_0008_diamond_output_above	 AA_0009_diamond_output_above	 AA_0010_diamond_output_below	 AA_0012_diamond_output_above	 AA_0013_diamond_output_below	 AA_0014_diamond_output_below	 AA_0015_diamond_output_above	 AA_0016_diamond_output_below	 AA_0017_diamond_output_below	 AA_0018_diamond_output_below	 AA_0019_diamond_output_below	 AA_0021_diamond_output_above	 AA_0023_diamond_output_below	 AA_0025_diamond_output_above	 AA_0026_diamond_output_below	 AA_0027_diamond_output_above	 AA_0030_diamond_output_below	 AA_0032_diamond_output_above	 AA_0033_diamond_output_below	 AA_0034_diamond_output_below	 AA_0035_diamond_output_above	 AA_0036_diamond_output_below	 AA_0037_diamond_output_below	 AA_0038_diamond_output_below	 AA_0039_diamond_output_below	 AA_0040_diamond_output_below	 AA_0041_diamond_output_below	 AA_0042_diamond_output_below	 AA_0043_diamond_output_above	 AA_0044_diamond_output_below	 AA_0045_diamond_output_below	 AA_0046_diamond_output_below	 AA_0047_diamond_output_above	 AA_0048_diamond_output_above	 AA_0049_diamond_output_above	 AA_0050_diamond_output_below	 AA_0052_diamond_output_above	 AA_0053_diamond_output_above	 AA_0054_diamond_output_below	 AA_0055_diamond_output_below	 AA_0057_diamond_output_above	 AA_0058_diamond_output_below	 AA_0060_diamond_output_below	 AA_0061_diamond_output_above	 AA_0062_diamond_output_below	 AA_0065_diamond_output_below	 AA_0071_diamond_output_above	 AA_0080_diamond_output_above	 AA_0092_diamond_output_above	 AA_0093_diamond_output_below	 AA_0096_diamond_output_above	 AA_0097_diamond_output_above	 AA_0098_diamond_output_below	 AA_0099_diamond_output_above	 AA_0100_diamond_output_below	 AA_0102_diamond_output_below	 AA_0103_diamond_output_below	 AA_0104_diamond_output_above	 AA_0105_diamond_output_below	 AA_0106_diamond_output_above	 AA_0109_diamond_output_below	 AA_0111_diamond_output_below	 AA_0112_diamond_output_below	 AA_0113_diamond_output_below	 AA_0115_diamond_output_below	 AA_0116_diamond_output_above	 AA_0117_diamond_output_below	 AA_0118_diamond_output_above	 AA_0119_diamond_output_above	 AA_0120_diamond_output_below	 AA_0121_diamond_output_below	 AA_0123_diamond_output_below	 AA_0125_diamond_output_above	 AA_0126_diamond_output_below	 AA_0127_diamond_output_below	 AA_0128_diamond_output_below	 AA_0129_diamond_output_below	 AA_0130_diamond_output_below	 AA_0131_diamond_output_below	 AA_0132_diamond_output_below	 AA_0133_diamond_output_below	 AA_0134_diamond_output_above	 AA_0135_diamond_output_below	 AA_0136_diamond_output_below	 AA_0137_diamond_output_below	 AA_0138_diamond_output_above	 AA_0139_diamond_output_above	 AA_0141_diamond_output_below	 AA_0142_diamond_output_above	 AA_0143_diamond_output_below	 AA_0151_diamond_output_below	 AA_0152_diamond_output_above	 AA_0153_diamond_output_below
"Rikenellaceae"	 4195	 5262	 3940	 4931	 6994	 4112	 0	 5082	 818	 1891	 1088	 3374	 3353	 2099	 1418	 2057	 6335	 25	 3460	 2985	 7118	 6170	 3452	 4856	 2692	 4518	 4966	 1909	 3784	 39	 129	 2336	 1119	 5368	 5765	 4195	 63	 0	 2701	 3842	 7320	 7899	 7878	 0	 0	 0	 3333	 3217	 1215	 4989	 3056	 0	 4505	 0	 3010	 1371	 1814	 3303	 1370	 3393	 3629	 652	 2081	 7190	 2817	 802	 8741	 121	 2043	 6223	 2553	 3031	 988	 3508	 4024	 0	 7614	 3017	 5146	 5729	 2846	 0	 4679	 8632	 3275	 0	 4491	 5958	 4777	 1618	 3454	 2796	 1760	 99	 978	 6098	 5835
"Tannerellaceae"	 1892	 3092	 5285	 4074	 5994	 6286	 1414	 1172	 3095	 3971	 4970	 4418	 5111	 4541	 3205	 5423	 6058	 2183	 3231	 4492	 5036	 2920	 4531	 3287	 5069	 5864	 4172	 4116	 4747	 3377	 2179	 2663	 1285	 3870	 5081	 2052	 2265	 5186	 3937	 3207	 5189	 4079	 5397	 2402	 1804	 2536	 5883	 3149	 3853	 5428	 5086	 5184	 5427	 4238	 4796	 5087	 1719	 5148	 865	 5290	 5225	 3700	 4481	 6185	 6549	 1160	 2836	 4659	 2352	 4903	 3782	 2832	 3292	 4169	 3386	 43	 3667	 4307	 4411	 2749	 4597	 1640	 4295	 8322	 4064	 5017	 5372	 6410	 2512	 2302	 4581	 3589	 3012	 63	 2045	 3586	 5481
"UBA11471"	 0	 0	 1611	 1773	 0	 0	 0	 0	 0	 0	 0	 0	 1879	 0	 0	 0	 1881	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 68	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 166	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1734	 0	 0	 756	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 302	 513	 0	 1653	 0	 0	 0	 0	 0	 0	 0	 1360	 0	 0
"UBA932"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 767	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1166	 0	 0	 0	 278	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 278	 0	 0
"UBA1820"	 0	 0	 0	 0	 377	 0	 0	 0	 301	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 796	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1086	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 464	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 90	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"Gastranaerophilaceae"	 56	 65	 52	 0	 0	 72	 0	 0	 47	 0	 31	 0	 51	 0	 0	 0	 3334	 0	 35	 0	 0	 55	 0	 174	 0	 0	 39	 43	 0	 0	 0	 0	 0	 50	 0	 41	 0	 0	 0	 47	 0	 0	 0	 44	 0	 31	 0	 41	 0	 0	 43	 0	 0	 35	 60	 0	 0	 38	 0	 43	 0	 43	 33	 0	 59	 37	 518	 42	 0	 46	 0	 69	 62	 0	 0	 896	 63	 0	 0	 0	 0	 47	 56	 0	 51	 0	 42	 0	 44	 0	 0	 37	 27	 30	 3741	 37	 39
"Desulfovibrionaceae"	 788	 1747	 799	 1799	 423	 1592	 58	 456	 1667	 514	 2549	 3976	 1480	 868	 1395	 2272	 1088	 0	 0	 973	 3831	 662	 1515	 980	 1173	 1226	 909	 2302	 1627	 1349	 102	 1301	 1011	 1181	 748	 1272	 1476	 1472	 1347	 930	 980	 1391	 5074	 1502	 0	 110	 110	 2013	 1025	 1133	 1605	 1631	 4086	 22	 1197	 1681	 1481	 1681	 300	 1158	 1649	 1252	 1322	 2456	 1952	 1405	 954	 0	 124	 769	 1597	 210	 764	 338	 1154	 781	 1002	 1122	 579	 462	 161	 56	 1871	 1933	 1505	 1313	 1650	 1571	 1171	 0	 1562	 1197	 382	 186	 366	 1701	 2408
"Anaeroplasmataceae"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 163	 0	 0
"Erysipelatoclostridiaceae"	 689	 1888	 2460	 969	 779	 2028	 0	 1349	 837	 906	 1030	 347	 1785	 51	 508	 0	 1556	 1537	 374	 106	 1275	 96	 943	 94	 1672	 1072	 819	 245	 2472	 912	 189	 436	 600	 3553	 563	 556	 1800	 1140	 1390	 1026	 759	 3205	 2228	 4530	 2539	 1651	 1566	 811	 226	 875	 667	 1528	 97	 1402	 1447	 2587	 627	 443	 158	 1686	 3918	 1348	 151	 1559	 2227	 942	 1389	 2334	 1904	 1186	 277	 836	 1459	 1592	 1811	 967	 491	 1406	 1608	 1239	 214	 1691	 838	 498	 923	 2372	 1134	 51	 1292	 1448	 1669	 1626	 1401	 14	 727	 35	 973
"Erysipelotrichaceae"	 37	 177	 386	 229	 159	 2856	 37	 680	 747	 1373	 807	 7157	 1599	 136	 132	 1573	 213	 587	 3601	 136	 1193	 1015	 940	 263	 153	 1067	 383	 542	 850	 374	 3465	 1602	 800	 575	 2340	 418	 176	 888	 248	 93	 343	 2025	 2214	 4194	 70	 3106	 117	 181	 60	 412	 225	 2336	 93	 262	 54	 1208	 1390	 111	 33	 152	 708	 392	 231	 336	 208	 55	 758	 391	 817	 378	 1230	 589	 814	 521	 77	 435	 756	 366	 153	 105	 203	 511	 1231	 1261	 50	 1703	 1384	 207	 771	 592	 1550	 606	 74	 23	 491	 374	 414
"Turicibacteraceae"	 0	 0	 0	 0	 0	 0	 1287	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1143	 0	 0	 0	 0	 0	 0	 0	 0	 0	 504	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 307	 0	 0	 0	 82	 0	 753	 0	 0	 0	 0	 686	 0	 0	 0	 0	 0	 0	 155	 0	 0	 0	 1887	 0	 0	 0	 0	 0	 0	 0
"Carnobacteriaceae"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 60	 0	 0	 0	 0	 0	 0	 0	 76	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"Enterococcaceae"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 538	 0	 0	 0	 0	 1299	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1442	 0	 0	 0	 0	 1644	 0	 0	 0	 0	 0	 0	 127	 99	 0	 125	 1014	 0	 0	 71	 0	 0	 100	 0	 0	 0	 0	 0	 0	 0	 0	 73	 0	 0	 0	 0	 118	 0	 0	 0	 0	 0	 0	 0	 557	 0	 0	 0	 1364	 93	 0	 0	 27	 228	 0	 0	 0	 0	 0	 1272	 0	 0	 0	 0	 0	 0	 0	 0
"Lactobacillaceae"	 0	 0	 0	 2232	 1248	 823	 0	 54	 0	 2087	 0	 190	 0	 216	 125	 575	 484	 24	 0	 187	 430	 0	 770	 1006	 0	 1443	 0	 0	 997	 3716	 1997	 41	 0	 49	 1386	 1410	 0	 0	 254	 1590	 1033	 0	 868	 0	 0	 0	 275	 0	 3126	 39	 460	 0	 982	 85	 0	 0	 86	 0	 290	 253	 0	 0	 984	 610	 68	 2381	 0	 0	 272	 808	 745	 0	 33	 2095	 711	 1160	 0	 0	 0	 0	 0	 0	 102	 651	 0	 1099	 436	 0	 2083	 0	 1067	 1285	 71	 0	 1188	 0	 0
"Streptococcaceae"	 59	 532	 0	 1329	 164	 3033	 619	 4049	 128	 4790	 229	 6792	 628	 895	 1966	 0	 870	 121	 36	 903	 0	 76	 41	 0	 116	 976	 125	 3438	 0	 5095	 81	 2121	 161	 678	 1995	 0	 41	 659	 1623	 4054	 624	 648	 0	 593	 5599	 405	 112	 0	 3633	 68	 60	 1028	 1297	 1880	 0	 590	 103	 989	 110	 879	 912	 239	 641	 641	 117	 6590	 78	 327	 1277	 60	 0	 1408	 725	 2714	 0	 4201	 88	 61	 0	 1001	 1371	 486	 620	 0	 35	 716	 460	 2679	 43	 274	 1771	 1136	 499	 159	 0	 0	 102
"CAG-313"	 0	 0	 0	 601	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 161	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 280	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1325	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 149	 0	 0	 0	 270	 0	 0
"Paenibacillaceae"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 64	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 81	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"CAG-1000"	 0	 0	 0	 0	 0	 0	 0	 107	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 527	 0	 0	 0	 0	 0	 0	 0	 0	 0	 60	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 27	 49	 0	 0	 0	 0	 0	 0	 0	 0	 0	 43	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 43	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1529	 0	 26	 0	 3196	 0	 0
"CAG-302"	 0	 0	 209	 896	 0	 841	 0	 1359	 0	 0	 0	 0	 0	 0	 0	 0	 986	 0	 0	 0	 0	 1412	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 380	 496	 0	 510	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 943	 0	 0	 0	 0	 0	 0	 0	 0	 0	 467	 0	 0	 0	 0	 0	 0	 449	 318	 0	 0	 0	 506	 0	 1062	 0	 0	 0	 1597	 0	 0
"CAG-433"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 651	 0	 0	 0	 0	 0	 0	 0	 0	 1372	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1238	 0	 0
"CAG-611"	 0	 0	 0	 739	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 630	 0	 0	 0	 113	 0	 0	 1113	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 770	 0	 0	 0	 0	 727	 0	 403	 0	 0	 0	 1618	 0	 0
"CAG-822"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 764	 0	 0
